tempo,entidade,variavel,valor,cenario
11,barra_27,theta,-0.014536036,2
12,barra_27,theta,-0.013830325,2
13,barra_27,theta,-0.00039138012,2
14,barra_27,theta,-0.015754647,2
15,barra_27,theta,-0.010287609,2
16,barra_27,theta,-0.018315782,2
17,barra_27,theta,-0.021190597,2
18,barra_27,theta,0.0028531987,2
19,barra_27,theta,0.0047157746,2
20,barra_27,theta,-0.00218537,2
21,barra_27,theta,0.0046013218,2
22,barra_27,theta,0.0063017114,2
23,barra_27,theta,0.0039880767,2
24,barra_27,theta,0.0088970194,2
1,barra_28,theta,0.00089845587,2
2,barra_28,theta,0.0029054618,2
3,barra_28,theta,0.0049161714,2
4,barra_28,theta,-0.0066024934,2
5,barra_28,theta,-0.0028975496,2
6,barra_28,theta,0.0014453394,2
7,barra_28,theta,0.0093267074,2
8,barra_28,theta,-0.016011828,2
9,barra_28,theta,0.025116335,2
10,barra_28,theta,0.0081273822,2
11,barra_28,theta,-0.014536036,2
12,barra_28,theta,-0.013830325,2
13,barra_28,theta,-0.00039138012,2
14,barra_28,theta,-0.015754647,2
15,barra_28,theta,-0.010287609,2
16,barra_28,theta,-0.018315782,2
17,barra_28,theta,-0.021190597,2
18,barra_28,theta,0.0028531987,2
19,barra_28,theta,0.0047157746,2
20,barra_28,theta,-0.00218537,2
21,barra_28,theta,0.0046013218,2
22,barra_28,theta,0.0063017114,2
23,barra_28,theta,0.0039880767,2
24,barra_28,theta,0.0088970194,2
1,barra_29,theta,0.005590934,2
2,barra_29,theta,0.0082962345,2
3,barra_29,theta,0.011066786,2
4,barra_29,theta,4.5552645e-05,2
5,barra_29,theta,0.0023571018,2
6,barra_29,theta,0.0054448677,2
7,barra_29,theta,0.011293567,2
8,barra_29,theta,-0.016011828,2
9,barra_29,theta,0.025116335,2
10,barra_29,theta,0.0081273822,2
11,barra_29,theta,-0.014536036,2
12,barra_29,theta,-0.013830325,2
13,barra_29,theta,-0.00039138012,2
14,barra_29,theta,-0.015754647,2
15,barra_29,theta,-0.010287609,2
16,barra_29,theta,-0.013576334,2
17,barra_29,theta,-0.021190597,2
18,barra_29,theta,0.0054871202,2
19,barra_29,theta,0.011444983,2
20,barra_29,theta,0.0042575993,2
21,barra_29,theta,0.01495212,2
22,barra_29,theta,0.015314662,2
23,barra_29,theta,0.014674396,2
24,barra_29,theta,0.015890863,2
1,barra_30,theta,0.019864231,2
2,barra_30,theta,0.023481522,2
3,barra_30,theta,0.027165901,2
4,barra_30,theta,0.016712219,2
5,barra_30,theta,0.017538465,2
6,barra_30,theta,0.018806341,2
7,barra_30,theta,0.021920905,2
8,barra_30,theta,-0.0075067547,2
9,barra_30,theta,0.033325666,2
10,barra_30,theta,0.016147758,2
11,barra_30,theta,-0.0065485944,2
12,barra_30,theta,-0.0058545265,2
13,barra_30,theta,0.0074354662,2
14,barra_30,theta,-0.0082222122,2
15,barra_30,theta,-0.0027563385,2
16,barra_30,theta,-0.0010011822,2
17,barra_30,theta,-0.012826076,2
18,barra_30,theta,0.01702553,2
19,barra_30,theta,0.02811165,2
20,barra_30,theta,0.020924266,2
21,barra_30,theta,0.035596517,2
22,barra_30,theta,0.034992104,2
23,barra_30,theta,0.036274077,2
24,barra_30,theta,0.0338025,2
1,barra_31,theta,0.0031975639,2
2,barra_31,theta,0.0068148551,2
3,barra_31,theta,0.010499234,2
4,barra_31,theta,-0.0003046318,2
5,barra_31,theta,0.00087179785,2
6,barra_31,theta,0.002139674,2
7,barra_31,theta,0.0052542384,2
8,barra_31,theta,-0.024004354,2
9,barra_31,theta,0.01881965,2
10,barra_31,theta,0.003284116,2
11,barra_31,theta,-0.018527669,2
12,barra_31,theta,-0.016927075,2
13,barra_31,theta,-0.0028720395,2
14,barra_31,theta,-0.017914476,2
15,barra_31,theta,-0.013368271,2
16,barra_31,theta,-0.0088558063,2
17,barra_31,theta,-0.02809073,2
18,barra_31,theta,0.00035886369,2
19,barra_31,theta,0.012012284,2
20,barra_31,theta,0.0011470191,2
21,barra_31,theta,0.017033503,2
22,barra_31,theta,0.013628635,2
23,barra_31,theta,0.01960741,2
24,barra_31,theta,0.017135833,2
1,barra_32,theta,-0.0038978769,2
2,barra_32,theta,-6.3234414e-05,2
3,barra_32,theta,0.0037787931,2
4,barra_32,theta,-0.0073056694,2
5,barra_32,theta,-0.0058741106,2
6,barra_32,theta,-0.0051782953,2
7,barra_32,theta,-0.0027761557,2
8,barra_32,theta,-0.032028913,2
9,barra_32,theta,0.012497728,2
10,barra_32,theta,-0.0015785621,2
11,barra_32,theta,-0.0225353,2
12,barra_32,theta,-0.020036236,2
13,barra_32,theta,-0.0053626415,2
14,barra_32,theta,-0.020082962,2
15,barra_32,theta,-0.01646128,2
16,barra_32,theta,-0.0088558063,2
17,barra_32,theta,-0.035018519,2
18,barra_32,theta,-0.0074238684,2
19,barra_32,theta,0.0058526509,2
20,barra_32,theta,-0.0084314648,2
21,barra_32,theta,0.0087807723,2
22,barra_32,theta,0.0029161436,2
23,barra_32,theta,0.013893649,2
24,barra_32,theta,0.011396939,2
1,barra_33,theta,-0.0038978769,2
2,barra_33,theta,-6.3234414e-05,2
3,barra_33,theta,0.0037787931,2
4,barra_33,theta,-0.0073056694,2
5,barra_33,theta,-0.0058741106,2
6,barra_33,theta,-0.0051782953,2
7,barra_33,theta,-0.0027761557,2
8,barra_33,theta,-0.032028913,2
9,barra_33,theta,0.012497728,2
10,barra_33,theta,-0.0015785621,2
11,barra_33,theta,-0.0225353,2
12,barra_33,theta,-0.020036236,2
13,barra_33,theta,-0.0053626415,2
14,barra_33,theta,-0.020082962,2
15,barra_33,theta,-0.01646128,2
16,barra_33,theta,-0.0088558063,2
17,barra_33,theta,-0.035018519,2
18,barra_33,theta,-0.0074238684,2
19,barra_33,theta,0.0058526509,2
20,barra_33,theta,-0.0084314648,2
21,barra_33,theta,0.0087807723,2
22,barra_33,theta,0.0029161436,2
23,barra_33,theta,0.013893649,2
24,barra_33,theta,0.011396939,2
INFO,GERAL,custo_total,11.157048900240024,4
INFO,GERAL,num_barras,33.0,4
INFO,GERAL,num_baterias,2.0,4
INFO,GERAL,periodos_tempo,24.0,4
1,barra_1,PS,0.0,4
2,barra_1,PS,0.118028,4
3,barra_1,PS,0.119916,4
4,barra_1,PS,0.0,4
5,barra_1,PS,0.119611,4
6,barra_1,PS,0.0,4
7,barra_1,PS,0.104228,4
8,barra_1,PS,0.0,4
9,barra_1,PS,0.098709,4
10,barra_1,PS,0.096437,4
11,barra_1,PS,0.096041,4
12,barra_1,PS,0.0,4
13,barra_1,PS,0.0,4
14,barra_1,PS,0.09057,4
15,barra_1,PS,0.0,4
16,barra_1,PS,0.094444,4
17,barra_1,PS,0.100575,4
18,barra_1,PS,0.0,4
19,barra_1,PS,0.0,4
20,barra_1,PS,0.123239,4
21,barra_1,PS,0.0,4
22,barra_1,PS,0.0,4
23,barra_1,PS,0.131972,4
24,barra_1,PS,0.131671,4
1,barra_2,PS,0.115425,4
2,barra_2,PS,0.0,4
3,barra_2,PS,0.119916,4
4,barra_2,PS,0.0,4
5,barra_2,PS,0.0,4
6,barra_2,PS,0.11276,4
7,barra_2,PS,0.104228,4
8,barra_2,PS,0.0,4
9,barra_2,PS,0.0,4
10,barra_2,PS,0.096437,4
11,barra_2,PS,0.0,4
12,barra_2,PS,0.095901,4
13,barra_2,PS,0.09411,4
14,barra_2,PS,0.0,4
15,barra_2,PS,0.0,4
16,barra_2,PS,0.0,4
17,barra_2,PS,0.100575,4
18,barra_2,PS,0.107194,4
19,barra_2,PS,0.0,4
20,barra_2,PS,0.0,4
21,barra_2,PS,0.124458,4
22,barra_2,PS,0.0,4
23,barra_2,PS,0.0,4
24,barra_2,PS,0.0,4
1,barra_3,PS,0.115425,4
2,barra_3,PS,0.0,4
3,barra_3,PS,0.0,4
4,barra_3,PS,0.120783,4
5,barra_3,PS,0.119611,4
6,barra_3,PS,0.0,4
7,barra_3,PS,0.0,4
8,barra_3,PS,0.102265,4
9,barra_3,PS,0.0,4
10,barra_3,PS,0.0,4
11,barra_3,PS,0.096041,4
12,barra_3,PS,0.0,4
13,barra_3,PS,0.0,4
14,barra_3,PS,0.070790841,4
15,barra_3,PS,0.0,4
16,barra_3,PS,0.0,4
17,barra_3,PS,0.0,4
18,barra_3,PS,0.0,4
19,barra_3,PS,0.0,4
20,barra_3,PS,0.123239,4
21,barra_3,PS,0.124458,4
22,barra_3,PS,0.0,4
23,barra_3,PS,0.0,4
24,barra_3,PS,0.131671,4
1,barra_4,PS,0.115425,4
2,barra_4,PS,0.0,4
3,barra_4,PS,0.119916,4
4,barra_4,PS,0.120783,4
5,barra_4,PS,0.119611,4
6,barra_4,PS,0.11276,4
7,barra_4,PS,0.0,4
8,barra_4,PS,0.0,4
9,barra_4,PS,0.0,4
10,barra_4,PS,0.096437,4
11,barra_4,PS,0.0,4
12,barra_4,PS,0.016317042,4
13,barra_4,PS,0.0,4
14,barra_4,PS,0.0,4
15,barra_4,PS,0.0,4
16,barra_4,PS,0.0,4
17,barra_4,PS,0.0,4
18,barra_4,PS,0.0,4
19,barra_4,PS,0.0,4
20,barra_4,PS,0.123239,4
21,barra_4,PS,0.124458,4
22,barra_4,PS,0.0,4
23,barra_4,PS,0.0,4
24,barra_4,PS,0.131671,4
1,barra_5,PS,0.0,4
2,barra_5,PS,0.0,4
3,barra_5,PS,0.0,4
4,barra_5,PS,0.0,4
5,barra_5,PS,0.119611,4
6,barra_5,PS,0.10410846,4
7,barra_5,PS,0.0,4
8,barra_5,PS,0.0,4
9,barra_5,PS,0.0,4
10,barra_5,PS,0.0,4
11,barra_5,PS,0.0,4
12,barra_5,PS,0.0,4
13,barra_5,PS,0.0,4
14,barra_5,PS,0.0,4
15,barra_5,PS,0.0,4
16,barra_5,PS,0.0,4
17,barra_5,PS,0.0,4
18,barra_5,PS,0.0,4
19,barra_5,PS,0.11137131,4
20,barra_5,PS,0.123239,4
21,barra_5,PS,0.0,4
22,barra_5,PS,0.128807,4
23,barra_5,PS,0.0,4
24,barra_5,PS,0.131671,4
1,barra_6,PS,0.0,4
2,barra_6,PS,0.0,4
3,barra_6,PS,0.0,4
4,barra_6,PS,0.0,4
5,barra_6,PS,0.0,4
6,barra_6,PS,0.012,4
7,barra_6,PS,0.048,4
8,barra_6,PS,0.1,4
9,barra_6,PS,0.18,4
10,barra_6,PS,0.26,4
11,barra_6,PS,0.32,4
12,barra_6,PS,0.368,4
13,barra_6,PS,0.4,4
14,barra_6,PS,0.384,4
15,barra_6,PS,0.336,4
16,barra_6,PS,0.26,4
17,barra_6,PS,0.152,4
18,barra_6,PS,0.06,4
19,barra_6,PS,0.012,4
20,barra_6,PS,0.0,4
21,barra_6,PS,0.0,4
22,barra_6,PS,0.0,4
23,barra_6,PS,0.0,4
24,barra_6,PS,0.0,4
1,barra_7,PS,0.115425,4
2,barra_7,PS,0.0,4
3,barra_7,PS,0.119916,4
4,barra_7,PS,0.120783,4
5,barra_7,PS,0.0,4
6,barra_7,PS,0.0,4
7,barra_7,PS,0.0,4
8,barra_7,PS,0.102265,4
9,barra_7,PS,0.0,4
10,barra_7,PS,0.0,4
11,barra_7,PS,0.0,4
12,barra_7,PS,0.0,4
13,barra_7,PS,0.0,4
14,barra_7,PS,0.0,4
15,barra_7,PS,0.0,4
16,barra_7,PS,0.0,4
17,barra_7,PS,0.0,4
18,barra_7,PS,0.107194,4
19,barra_7,PS,0.119811,4
20,barra_7,PS,0.123239,4
21,barra_7,PS,0.0,4
22,barra_7,PS,0.0,4
23,barra_7,PS,0.131972,4
24,barra_7,PS,0.0,4
1,barra_8,PS,0.0,4
2,barra_8,PS,0.118028,4
3,barra_8,PS,0.119916,4
4,barra_8,PS,0.120783,4
5,barra_8,PS,0.0,4
6,barra_8,PS,0.11276,4
7,barra_8,PS,0.104228,4
8,barra_8,PS,0.0,4
9,barra_8,PS,0.0,4
10,barra_8,PS,0.0,4
11,barra_8,PS,0.0,4
12,barra_8,PS,0.0,4
13,barra_8,PS,0.0,4
14,barra_8,PS,0.0,4
15,barra_8,PS,0.0,4
16,barra_8,PS,0.0,4
17,barra_8,PS,0.0,4
18,barra_8,PS,0.0,4
19,barra_8,PS,0.0,4
20,barra_8,PS,0.123239,4
21,barra_8,PS,0.124458,4
22,barra_8,PS,0.0,4
23,barra_8,PS,0.131972,4
24,barra_8,PS,0.0,4
1,barra_9,PS,0.115425,4
2,barra_9,PS,0.118028,4
3,barra_9,PS,0.119916,4
4,barra_9,PS,0.120783,4
5,barra_9,PS,0.119611,4
6,barra_9,PS,0.11276,4
7,barra_9,PS,0.0,4
8,barra_9,PS,0.102265,4
9,barra_9,PS,0.098709,4
10,barra_9,PS,0.0,4
11,barra_9,PS,0.096041,4
12,barra_9,PS,0.095901,4
13,barra_9,PS,0.081453463,4
14,barra_9,PS,0.0,4
15,barra_9,PS,0.0,4
16,barra_9,PS,0.094444,4
17,barra_9,PS,0.100575,4
18,barra_9,PS,0.107194,4
19,barra_9,PS,0.119811,4
20,barra_9,PS,0.0,4
21,barra_9,PS,0.0,4
22,barra_9,PS,0.128807,4
23,barra_9,PS,0.131972,4
24,barra_9,PS,0.131671,4
1,barra_10,PS,0.115425,4
2,barra_10,PS,0.0,4
3,barra_10,PS,0.119916,4
4,barra_10,PS,0.120783,4
5,barra_10,PS,0.119611,4
6,barra_10,PS,0.0,4
7,barra_10,PS,0.104228,4
8,barra_10,PS,0.102265,4
9,barra_10,PS,0.0,4
10,barra_10,PS,0.0,4
11,barra_10,PS,0.0,4
12,barra_10,PS,0.0,4
13,barra_10,PS,0.0,4
14,barra_10,PS,0.0,4
15,barra_10,PS,0.0,4
16,barra_10,PS,0.0,4
17,barra_10,PS,0.100575,4
18,barra_10,PS,0.107194,4
19,barra_10,PS,0.0,4
20,barra_10,PS,0.0,4
21,barra_10,PS,0.124458,4
22,barra_10,PS,0.128807,4
23,barra_10,PS,0.0,4
24,barra_10,PS,0.0,4
1,barra_11,PS,0.0,4
2,barra_11,PS,0.118028,4
3,barra_11,PS,0.0,4
4,barra_11,PS,0.0,4
5,barra_11,PS,0.119611,4
6,barra_11,PS,0.0,4
7,barra_11,PS,0.104228,4
8,barra_11,PS,0.102265,4
9,barra_11,PS,0.098709,4
10,barra_11,PS,0.096437,4
11,barra_11,PS,0.096041,4
12,barra_11,PS,0.095901,4
13,barra_11,PS,0.0,4
14,barra_11,PS,0.09057,4
15,barra_11,PS,0.090556,4
16,barra_11,PS,0.094444,4
17,barra_11,PS,0.100575,4
18,barra_11,PS,0.107194,4
19,barra_11,PS,0.119811,4
20,barra_11,PS,0.0,4
21,barra_11,PS,0.124458,4
22,barra_11,PS,0.128807,4
23,barra_11,PS,0.131972,4
24,barra_11,PS,0.0,4
1,barra_12,PS,0.115425,4
2,barra_12,PS,0.118028,4
3,barra_12,PS,0.119916,4
4,barra_12,PS,0.120783,4
5,barra_12,PS,0.0,4
6,barra_12,PS,0.11276,4
7,barra_12,PS,0.104228,4
8,barra_12,PS,0.0,4
9,barra_12,PS,0.098709,4
10,barra_12,PS,0.063672977,4
11,barra_12,PS,0.0095480213,4
12,barra_12,PS,0.0,4
13,barra_12,PS,0.0,4
14,barra_12,PS,0.0,4
15,barra_12,PS,0.0,4
16,barra_12,PS,0.057617519,4
17,barra_12,PS,0.100575,4
18,barra_12,PS,0.0,4
19,barra_12,PS,0.119811,4
20,barra_12,PS,0.0,4
21,barra_12,PS,0.124458,4
22,barra_12,PS,0.128807,4
23,barra_12,PS,0.131972,4
24,barra_12,PS,0.0,4
1,barra_13,PS,0.115425,4
2,barra_13,PS,0.0,4
3,barra_13,PS,0.0,4
4,barra_13,PS,0.120783,4
5,barra_13,PS,0.0,4
6,barra_13,PS,0.11276,4
7,barra_13,PS,0.0,4
8,barra_13,PS,0.0,4
9,barra_13,PS,0.0,4
10,barra_13,PS,0.0,4
11,barra_13,PS,0.0,4
12,barra_13,PS,0.0,4
13,barra_13,PS,0.0,4
14,barra_13,PS,0.0,4
15,barra_13,PS,0.0,4
16,barra_13,PS,0.0,4
17,barra_13,PS,0.0,4
18,barra_13,PS,0.0,4
19,barra_13,PS,0.0,4
20,barra_13,PS,0.123239,4
21,barra_13,PS,0.0,4
22,barra_13,PS,0.0,4
23,barra_13,PS,0.0,4
24,barra_13,PS,0.0,4
1,barra_14,PS,0.0,4
2,barra_14,PS,0.0,4
3,barra_14,PS,0.0,4
4,barra_14,PS,0.0,4
5,barra_14,PS,0.0,4
6,barra_14,PS,0.0105,4
7,barra_14,PS,0.042,4
8,barra_14,PS,0.0875,4
9,barra_14,PS,0.1575,4
10,barra_14,PS,0.2275,4
11,barra_14,PS,0.28,4
12,barra_14,PS,0.322,4
13,barra_14,PS,0.35,4
14,barra_14,PS,0.336,4
15,barra_14,PS,0.294,4
16,barra_14,PS,0.2275,4
17,barra_14,PS,0.133,4
18,barra_14,PS,0.0525,4
19,barra_14,PS,0.0105,4
20,barra_14,PS,0.0,4
21,barra_14,PS,0.0,4
22,barra_14,PS,0.0,4
23,barra_14,PS,0.0,4
24,barra_14,PS,0.0,4
1,barra_15,PS,0.0,4
2,barra_15,PS,0.0,4
3,barra_15,PS,0.0,4
4,barra_15,PS,0.0,4
5,barra_15,PS,0.0,4
6,barra_15,PS,0.0,4
7,barra_15,PS,0.0,4
8,barra_15,PS,0.0,4
9,barra_15,PS,0.0,4
10,barra_15,PS,0.0,4
11,barra_15,PS,0.0,4
12,barra_15,PS,0.0,4
13,barra_15,PS,0.0,4
14,barra_15,PS,0.0,4
15,barra_15,PS,0.0,4
16,barra_15,PS,0.0,4
17,barra_15,PS,0.0,4
18,barra_15,PS,0.0,4
19,barra_15,PS,0.0,4
20,barra_15,PS,0.0,4
21,barra_15,PS,0.124458,4
22,barra_15,PS,0.0,4
23,barra_15,PS,0.0,4
24,barra_15,PS,0.131671,4
1,barra_16,PS,0.0,4
2,barra_16,PS,0.017788484,4
3,barra_16,PS,0.0094354084,4
4,barra_16,PS,0.0,4
5,barra_16,PS,0.021008587,4
6,barra_16,PS,0.031404613,4
7,barra_16,PS,0.0,4
8,barra_16,PS,0.0,4
9,barra_16,PS,0.0,4
10,barra_16,PS,0.096437,4
11,barra_16,PS,0.0,4
12,barra_16,PS,0.0041332844,4
13,barra_16,PS,0.02722883,4
14,barra_16,PS,0.0,4
15,barra_16,PS,0.011976307,4
16,barra_16,PS,0.0,4
17,barra_16,PS,0.0003498998,4
18,barra_16,PS,0.013614429,4
19,barra_16,PS,0.0092219392,4
20,barra_16,PS,0.0,4
21,barra_16,PS,0.0,4
22,barra_16,PS,0.0,4
23,barra_16,PS,0.0,4
24,barra_16,PS,0.062666533,4
1,barra_17,PS,0.0,4
2,barra_17,PS,0.0,4
3,barra_17,PS,0.0,4
4,barra_17,PS,0.0,4
5,barra_17,PS,0.0,4
6,barra_17,PS,0.0,4
7,barra_17,PS,0.0,4
8,barra_17,PS,0.0,4
9,barra_17,PS,0.0,4
10,barra_17,PS,0.0,4
11,barra_17,PS,0.0,4
12,barra_17,PS,0.0,4
13,barra_17,PS,0.0,4
14,barra_17,PS,0.0,4
15,barra_17,PS,0.0,4
16,barra_17,PS,0.0,4
17,barra_17,PS,0.0,4
18,barra_17,PS,0.0,4
19,barra_17,PS,0.0,4
20,barra_17,PS,0.0,4
21,barra_17,PS,0.0,4
22,barra_17,PS,0.0,4
23,barra_17,PS,0.0,4
24,barra_17,PS,0.0,4
1,barra_18,PS,0.0,4
2,barra_18,PS,0.0,4
3,barra_18,PS,0.0,4
4,barra_18,PS,0.0,4
5,barra_18,PS,0.0,4
6,barra_18,PS,0.0,4
7,barra_18,PS,0.0,4
8,barra_18,PS,0.0,4
9,barra_18,PS,0.0,4
10,barra_18,PS,0.0,4
11,barra_18,PS,0.0,4
12,barra_18,PS,0.0,4
13,barra_18,PS,0.0,4
14,barra_18,PS,0.0,4
15,barra_18,PS,0.0,4
16,barra_18,PS,0.0,4
17,barra_18,PS,0.0,4
18,barra_18,PS,0.0,4
19,barra_18,PS,0.0,4
20,barra_18,PS,0.0,4
21,barra_18,PS,0.0,4
22,barra_18,PS,0.0,4
23,barra_18,PS,0.0,4
24,barra_18,PS,0.0,4
1,barra_19,PS,0.0,4
2,barra_19,PS,0.0,4
3,barra_19,PS,0.0,4
4,barra_19,PS,0.0,4
5,barra_19,PS,0.0,4
6,barra_19,PS,0.0,4
7,barra_19,PS,0.0,4
8,barra_19,PS,0.0,4
9,barra_19,PS,0.0,4
10,barra_19,PS,0.0,4
11,barra_19,PS,0.0,4
12,barra_19,PS,0.0,4
13,barra_19,PS,0.0,4
14,barra_19,PS,0.0,4
15,barra_19,PS,0.0,4
16,barra_19,PS,0.0,4
17,barra_19,PS,0.0,4
18,barra_19,PS,0.0,4
19,barra_19,PS,0.0,4
20,barra_19,PS,0.0,4
21,barra_19,PS,0.0,4
22,barra_19,PS,0.0,4
23,barra_19,PS,0.0,4
24,barra_19,PS,0.0,4
1,barra_20,PS,0.0,4
2,barra_20,PS,0.0,4
3,barra_20,PS,0.039109419,4
4,barra_20,PS,0.0,4
5,barra_20,PS,0.0,4
6,barra_20,PS,0.024768737,4
7,barra_20,PS,0.050337516,4
8,barra_20,PS,0.0037366733,4
9,barra_20,PS,0.0,4
10,barra_20,PS,0.0,4
11,barra_20,PS,0.025676535,4
12,barra_20,PS,0.0,4
13,barra_20,PS,0.04400236,4
14,barra_20,PS,0.0,4
15,barra_20,PS,0.090556,4
16,barra_20,PS,0.014776155,4
17,barra_20,PS,0.0,4
18,barra_20,PS,0.044274733,4
19,barra_20,PS,0.038898998,4
20,barra_20,PS,0.0,4
21,barra_20,PS,0.0,4
22,barra_20,PS,0.0,4
23,barra_20,PS,0.024072031,4
24,barra_20,PS,0.0,4
1,barra_21,PS,0.115425,4
2,barra_21,PS,0.118028,4
3,barra_21,PS,0.0,4
4,barra_21,PS,0.0,4
5,barra_21,PS,0.0,4
6,barra_21,PS,0.0,4
7,barra_21,PS,0.0,4
8,barra_21,PS,0.0,4
9,barra_21,PS,0.0,4
10,barra_21,PS,0.0,4
11,barra_21,PS,0.096041,4
12,barra_21,PS,0.095901,4
13,barra_21,PS,0.0,4
14,barra_21,PS,0.0,4
15,barra_21,PS,0.0,4
16,barra_21,PS,0.0,4
17,barra_21,PS,0.0,4
18,barra_21,PS,0.0,4
19,barra_21,PS,0.0,4
20,barra_21,PS,0.123239,4
21,barra_21,PS,0.0,4
22,barra_21,PS,0.0,4
23,barra_21,PS,0.0,4
24,barra_21,PS,0.0,4
1,barra_22,PS,0.0,4
2,barra_22,PS,0.118028,4
3,barra_22,PS,0.0,4
4,barra_22,PS,0.120783,4
5,barra_22,PS,0.119611,4
6,barra_22,PS,0.11276,4
7,barra_22,PS,0.104228,4
8,barra_22,PS,0.102265,4
9,barra_22,PS,0.0,4
10,barra_22,PS,0.0,4
11,barra_22,PS,0.096041,4
12,barra_22,PS,0.0,4
13,barra_22,PS,0.0,4
14,barra_22,PS,0.0,4
15,barra_22,PS,0.090556,4
16,barra_22,PS,0.0,4
17,barra_22,PS,0.100575,4
18,barra_22,PS,0.107194,4
19,barra_22,PS,0.0,4
20,barra_22,PS,0.0,4
21,barra_22,PS,0.124458,4
22,barra_22,PS,0.128807,4
23,barra_22,PS,0.0,4
24,barra_22,PS,0.131671,4
1,barra_23,PS,0.0,4
2,barra_23,PS,0.118028,4
3,barra_23,PS,0.119916,4
4,barra_23,PS,0.0,4
5,barra_23,PS,0.0,4
6,barra_23,PS,0.11276,4
7,barra_23,PS,0.0,4
8,barra_23,PS,0.102265,4
9,barra_23,PS,0.0,4
10,barra_23,PS,0.0,4
11,barra_23,PS,0.0,4
12,barra_23,PS,0.0,4
13,barra_23,PS,0.0,4
14,barra_23,PS,0.0,4
15,barra_23,PS,0.0,4
16,barra_23,PS,0.086539433,4
17,barra_23,PS,0.100575,4
18,barra_23,PS,0.107194,4
19,barra_23,PS,0.119811,4
20,barra_23,PS,0.123239,4
21,barra_23,PS,0.0,4
22,barra_23,PS,0.0,4
23,barra_23,PS,0.0,4
24,barra_23,PS,0.0,4
1,barra_24,PS,0.115425,4
2,barra_24,PS,0.118028,4
3,barra_24,PS,0.119916,4
4,barra_24,PS,0.0,4
5,barra_24,PS,0.119611,4
6,barra_24,PS,0.0,4
7,barra_24,PS,0.0,4
8,barra_24,PS,0.0,4
9,barra_24,PS,0.0,4
10,barra_24,PS,0.0,4
11,barra_24,PS,0.0,4
12,barra_24,PS,0.0,4
13,barra_24,PS,0.0,4
14,barra_24,PS,0.0,4
15,barra_24,PS,0.0,4
16,barra_24,PS,0.0,4
17,barra_24,PS,0.0,4
18,barra_24,PS,0.107194,4
19,barra_24,PS,0.0,4
20,barra_24,PS,0.123239,4
21,barra_24,PS,0.0,4
22,barra_24,PS,0.128807,4
23,barra_24,PS,0.131972,4
24,barra_24,PS,0.0,4
1,barra_25,PS,0.0,4
2,barra_25,PS,0.0,4
3,barra_25,PS,0.0,4
4,barra_25,PS,0.0,4
5,barra_25,PS,0.0,4
6,barra_25,PS,0.0135,4
7,barra_25,PS,0.054,4
8,barra_25,PS,0.1125,4
9,barra_25,PS,0.2025,4
10,barra_25,PS,0.2925,4
11,barra_25,PS,0.36,4
12,barra_25,PS,0.414,4
13,barra_25,PS,0.45,4
14,barra_25,PS,0.432,4
15,barra_25,PS,0.378,4
16,barra_25,PS,0.2925,4
17,barra_25,PS,0.171,4
18,barra_25,PS,0.0675,4
19,barra_25,PS,0.0135,4
20,barra_25,PS,0.0,4
21,barra_25,PS,0.0,4
22,barra_25,PS,0.0,4
23,barra_25,PS,0.0,4
24,barra_25,PS,0.0,4
1,barra_26,PS,0.0,4
2,barra_26,PS,0.118028,4
3,barra_26,PS,0.0,4
4,barra_26,PS,0.0,4
5,barra_26,PS,0.119611,4
6,barra_26,PS,0.10260245,4
7,barra_26,PS,0.104228,4
8,barra_26,PS,0.094659395,4
9,barra_26,PS,0.0,4
10,barra_26,PS,0.0,4
11,barra_26,PS,0.0,4
12,barra_26,PS,0.0,4
13,barra_26,PS,0.0,4
14,barra_26,PS,0.0,4
15,barra_26,PS,0.0,4
16,barra_26,PS,0.0,4
17,barra_26,PS,0.0,4
18,barra_26,PS,0.042652349,4
19,barra_26,PS,0.0,4
20,barra_26,PS,0.0,4
21,barra_26,PS,0.124458,4
22,barra_26,PS,0.0,4
23,barra_26,PS,0.131972,4
24,barra_26,PS,0.131671,4
1,barra_27,PS,0.115425,4
2,barra_27,PS,0.0,4
3,barra_27,PS,0.119916,4
4,barra_27,PS,0.120783,4
5,barra_27,PS,0.119611,4
6,barra_27,PS,0.11276,4
7,barra_27,PS,0.104228,4
8,barra_27,PS,0.0,4
9,barra_27,PS,0.095776538,4
10,barra_27,PS,0.0,4
11,barra_27,PS,0.0,4
12,barra_27,PS,0.0,4
13,barra_27,PS,0.0,4
14,barra_27,PS,0.0,4
15,barra_27,PS,0.0,4
16,barra_27,PS,0.0,4
17,barra_27,PS,0.100575,4
18,barra_27,PS,0.0,4
19,barra_27,PS,0.0,4
20,barra_27,PS,0.0,4
21,barra_27,PS,0.124458,4
22,barra_27,PS,0.0,4
23,barra_27,PS,0.131972,4
24,barra_27,PS,0.0,4
1,barra_28,PS,0.0,4
2,barra_28,PS,0.035325852,4
3,barra_28,PS,0.0,4
4,barra_28,PS,0.040846894,4
5,barra_28,PS,0.0,4
6,barra_28,PS,0.064669672,4
7,barra_28,PS,0.0,4
8,barra_28,PS,0.102265,4
9,barra_28,PS,0.098709,4
10,barra_28,PS,0.0,4
11,barra_28,PS,0.0,4
12,barra_28,PS,0.0,4
13,barra_28,PS,0.032507256,4
14,barra_28,PS,0.070790841,4
15,barra_28,PS,0.075147078,4
